,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
1,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
2,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,4.0
3,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,145.0,2.0,79.0,3.0,0.0,0.0,5.0
4,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,4.0
5,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,5.0
6,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,5.0
7,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,2.0,5.0
8,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,2.0,5.0
9,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,79.0,3.0,0.012048192771084338,3.0,5.0
10,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.012048192771084338,3.0,5.0
11,201.0,4.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.024096385542168676,7.0,4.0
12,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.03614457831325301,8.0,4.0
13,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,235.0,3.0,145.0,2.0,200.0,4.0,0.04819277108433735,8.0,4.0
14,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,200.0,4.0,0.060240963855421686,9.0,5.0
15,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,200.0,4.0,0.07228915662650602,9.0,5.0
16,201.0,4.0,225.0,3.0,177.0,2.0,297.0,1.0,184.0,3.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,200.0,4.0,0.08433734939759036,9.0,5.0
17,201.0,4.0,225.0,3.0,298.0,4.0,297.0,1.0,184.0,3.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,200.0,4.0,0.0963855421686747,9.0,5.0
18,201.0,4.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,200.0,4.0,0.10843373493975904,11.0,5.0
19,201.0,4.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,321.0,2.0,0.12048192771084337,11.0,5.0
20,322.0,2.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,321.0,2.0,0.13253012048192772,11.0,5.0
21,322.0,2.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,235.0,3.0,251.0,3.0,321.0,2.0,0.14457831325301204,15.0,4.0
22,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,235.0,3.0,251.0,3.0,321.0,2.0,0.1566265060240964,15.0,4.0
23,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,331.0,3.0,251.0,3.0,321.0,2.0,0.1686746987951807,16.0,4.0
24,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,331.0,3.0,374.0,1.0,321.0,2.0,0.18072289156626506,17.0,5.0
25,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,383.0,1.0,317.0,3.0,331.0,3.0,374.0,1.0,321.0,2.0,0.1927710843373494,17.0,5.0
26,322.0,2.0,346.0,4.0,298.0,4.0,409.0,4.0,313.0,5.0,383.0,1.0,317.0,3.0,331.0,3.0,374.0,1.0,321.0,2.0,0.20481927710843373,17.0,5.0
27,322.0,2.0,346.0,4.0,421.0,1.0,409.0,4.0,313.0,5.0,383.0,1.0,317.0,3.0,331.0,3.0,374.0,1.0,321.0,2.0,0.21686746987951808,19.0,4.0
28,322.0,2.0,346.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,383.0,1.0,317.0,3.0,331.0,3.0,374.0,1.0,321.0,2.0,0.2289156626506024,19.0,5.0
29,322.0,2.0,346.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,383.0,1.0,440.0,1.0,331.0,3.0,374.0,1.0,321.0,2.0,0.24096385542168675,19.0,5.0
30,322.0,2.0,346.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,383.0,1.0,440.0,1.0,331.0,3.0,374.0,1.0,442.0,4.0,0.25301204819277107,19.0,4.0
31,451.0,5.0,346.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,383.0,1.0,440.0,1.0,331.0,3.0,374.0,1.0,442.0,4.0,0.26506024096385544,21.0,0.0
32,451.0,5.0,346.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,383.0,1.0,440.0,1.0,454.0,1.0,374.0,1.0,442.0,4.0,0.27710843373493976,24.0,5.0
33,451.0,5.0,448.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,383.0,1.0,440.0,1.0,454.0,1.0,374.0,1.0,442.0,4.0,0.2891566265060241,24.0,5.0
34,451.0,5.0,448.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,383.0,1.0,440.0,1.0,454.0,1.0,489.0,3.0,442.0,4.0,0.30120481927710846,24.0,5.0
35,451.0,5.0,448.0,4.0,421.0,1.0,409.0,4.0,439.0,1.0,509.0,5.0,440.0,1.0,454.0,1.0,489.0,3.0,442.0,4.0,0.3132530120481928,26.0,5.0
36,451.0,5.0,448.0,4.0,421.0,1.0,532.0,1.0,439.0,1.0,509.0,5.0,440.0,1.0,454.0,1.0,489.0,3.0,442.0,4.0,0.3253012048192771,26.0,5.0
37,451.0,5.0,448.0,4.0,533.0,4.0,532.0,1.0,439.0,1.0,509.0,5.0,440.0,1.0,454.0,1.0,489.0,3.0,442.0,4.0,0.3373493975903614,28.0,5.0
38,451.0,5.0,448.0,4.0,533.0,4.0,532.0,1.0,551.0,4.0,509.0,5.0,440.0,1.0,454.0,1.0,489.0,3.0,442.0,4.0,0.3493975903614458,28.0,5.0
39,451.0,5.0,448.0,4.0,533.0,4.0,532.0,1.0,551.0,4.0,509.0,5.0,552.0,4.0,454.0,1.0,489.0,3.0,442.0,4.0,0.3614457831325301,28.0,5.0
40,451.0,5.0,448.0,4.0,533.0,4.0,532.0,1.0,551.0,4.0,509.0,5.0,552.0,4.0,454.0,1.0,489.0,3.0,563.0,2.0,0.37349397590361444,28.0,5.0
41,451.0,5.0,563.0,3.0,533.0,4.0,532.0,1.0,551.0,4.0,509.0,5.0,552.0,4.0,454.0,1.0,489.0,3.0,563.0,2.0,0.3855421686746988,30.0,4.0
42,566.0,3.0,563.0,3.0,533.0,4.0,532.0,1.0,551.0,4.0,509.0,5.0,552.0,4.0,454.0,1.0,489.0,3.0,563.0,2.0,0.39759036144578314,30.0,5.0
43,566.0,3.0,563.0,3.0,533.0,4.0,532.0,1.0,551.0,4.0,509.0,5.0,552.0,4.0,564.0,1.0,489.0,3.0,563.0,2.0,0.40963855421686746,33.0,5.0
44,566.0,3.0,563.0,3.0,533.0,4.0,532.0,1.0,551.0,4.0,509.0,5.0,552.0,4.0,564.0,1.0,610.0,4.0,563.0,2.0,0.42168674698795183,34.0,5.0
45,566.0,3.0,563.0,3.0,533.0,4.0,532.0,1.0,551.0,4.0,630.0,2.0,552.0,4.0,564.0,1.0,610.0,4.0,563.0,2.0,0.43373493975903615,35.0,5.0
46,566.0,3.0,563.0,3.0,533.0,4.0,647.0,3.0,551.0,4.0,630.0,2.0,552.0,4.0,564.0,1.0,610.0,4.0,563.0,2.0,0.4457831325301205,35.0,5.0
47,566.0,3.0,563.0,3.0,648.0,3.0,647.0,3.0,551.0,4.0,630.0,2.0,552.0,4.0,564.0,1.0,610.0,4.0,563.0,2.0,0.4578313253012048,35.0,5.0
48,566.0,3.0,563.0,3.0,648.0,3.0,647.0,3.0,674.0,1.0,630.0,2.0,552.0,4.0,564.0,1.0,610.0,4.0,563.0,2.0,0.46987951807228917,36.0,5.0
49,566.0,3.0,563.0,3.0,648.0,3.0,647.0,3.0,674.0,1.0,630.0,2.0,654.0,4.0,564.0,1.0,610.0,4.0,563.0,2.0,0.4819277108433735,37.0,5.0
50,566.0,3.0,563.0,3.0,648.0,3.0,647.0,3.0,674.0,1.0,630.0,2.0,654.0,4.0,564.0,1.0,610.0,4.0,692.0,1.0,0.4939759036144578,37.0,5.0
51,566.0,3.0,684.0,4.0,648.0,3.0,647.0,3.0,674.0,1.0,630.0,2.0,654.0,4.0,564.0,1.0,610.0,4.0,692.0,1.0,0.5060240963855421,37.0,4.0
52,566.0,3.0,684.0,4.0,648.0,3.0,647.0,3.0,674.0,1.0,630.0,2.0,654.0,4.0,679.0,3.0,610.0,4.0,692.0,1.0,0.5180722891566265,38.0,5.0
53,687.0,4.0,684.0,4.0,648.0,3.0,647.0,3.0,674.0,1.0,630.0,2.0,654.0,4.0,679.0,3.0,610.0,4.0,692.0,1.0,0.5301204819277109,42.0,5.0
54,687.0,4.0,684.0,4.0,648.0,3.0,647.0,3.0,674.0,1.0,630.0,2.0,654.0,4.0,679.0,3.0,736.0,5.0,692.0,1.0,0.5421686746987951,43.0,5.0
55,687.0,4.0,684.0,4.0,648.0,3.0,647.0,3.0,674.0,1.0,751.0,4.0,654.0,4.0,679.0,3.0,736.0,5.0,692.0,1.0,0.5542168674698795,43.0,5.0
56,687.0,4.0,684.0,4.0,648.0,3.0,768.0,4.0,674.0,1.0,751.0,4.0,654.0,4.0,679.0,3.0,736.0,5.0,692.0,1.0,0.5662650602409639,43.0,5.0
57,687.0,4.0,684.0,4.0,777.0,5.0,768.0,4.0,674.0,1.0,751.0,4.0,654.0,4.0,679.0,3.0,736.0,5.0,692.0,1.0,0.5783132530120482,44.0,5.0
58,687.0,4.0,684.0,4.0,777.0,5.0,768.0,4.0,674.0,1.0,751.0,4.0,769.0,3.0,679.0,3.0,736.0,5.0,692.0,1.0,0.5903614457831325,47.0,5.0
