,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
1,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
2,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,4.0
3,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,145.0,2.0,79.0,3.0,0.0,0.0,5.0
4,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,4.0
5,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,5.0
6,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,5.0
7,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,2.0,5.0
8,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,2.0,5.0
9,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,79.0,3.0,0.012048192771084338,3.0,5.0
10,80.0,3.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.012048192771084338,3.0,5.0
11,201.0,4.0,110.0,1.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.024096385542168676,7.0,5.0
12,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.03614457831325301,8.0,4.0
13,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,260.0,4.0,145.0,2.0,200.0,4.0,0.04819277108433735,8.0,0.0
14,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,163.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.060240963855421686,10.0,5.0
15,201.0,4.0,225.0,3.0,177.0,2.0,168.0,2.0,184.0,3.0,273.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.07228915662650602,10.0,5.0
16,201.0,4.0,225.0,3.0,177.0,2.0,297.0,1.0,184.0,3.0,273.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.08433734939759036,10.0,5.0
17,201.0,4.0,225.0,3.0,298.0,4.0,297.0,1.0,184.0,3.0,273.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.0963855421686747,10.0,5.0
18,201.0,4.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.10843373493975904,12.0,5.0
19,201.0,4.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,321.0,2.0,0.12048192771084337,12.0,5.0
20,322.0,2.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,321.0,2.0,0.13253012048192772,12.0,5.0
21,322.0,2.0,225.0,3.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,260.0,4.0,251.0,3.0,321.0,2.0,0.14457831325301204,16.0,5.0
22,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,260.0,4.0,251.0,3.0,321.0,2.0,0.1566265060240964,17.0,4.0
23,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,260.0,4.0,372.0,4.0,321.0,2.0,0.1686746987951807,17.0,5.0
24,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,273.0,1.0,317.0,3.0,362.0,4.0,372.0,4.0,321.0,2.0,0.18072289156626506,18.0,5.0
25,322.0,2.0,346.0,4.0,298.0,4.0,297.0,1.0,313.0,5.0,385.0,4.0,317.0,3.0,362.0,4.0,372.0,4.0,321.0,2.0,0.1927710843373494,19.0,5.0
26,322.0,2.0,346.0,4.0,298.0,4.0,407.0,1.0,313.0,5.0,385.0,4.0,317.0,3.0,362.0,4.0,372.0,4.0,321.0,2.0,0.20481927710843373,19.0,5.0
27,322.0,2.0,346.0,4.0,421.0,1.0,407.0,1.0,313.0,5.0,385.0,4.0,317.0,3.0,362.0,4.0,372.0,4.0,321.0,2.0,0.21686746987951808,20.0,5.0
28,322.0,2.0,346.0,4.0,421.0,1.0,407.0,1.0,428.0,3.0,385.0,4.0,317.0,3.0,362.0,4.0,372.0,4.0,321.0,2.0,0.2289156626506024,20.0,5.0
29,322.0,2.0,346.0,4.0,421.0,1.0,407.0,1.0,428.0,3.0,385.0,4.0,446.0,5.0,362.0,4.0,372.0,4.0,321.0,2.0,0.24096385542168675,20.0,5.0
30,322.0,2.0,346.0,4.0,421.0,1.0,407.0,1.0,428.0,3.0,385.0,4.0,446.0,5.0,362.0,4.0,372.0,4.0,427.0,3.0,0.25301204819277107,20.0,5.0
31,451.0,1.0,346.0,4.0,421.0,1.0,407.0,1.0,428.0,3.0,385.0,4.0,446.0,5.0,362.0,4.0,372.0,4.0,427.0,3.0,0.26506024096385544,24.0,5.0
32,451.0,1.0,467.0,2.0,421.0,1.0,407.0,1.0,428.0,3.0,385.0,4.0,446.0,5.0,362.0,4.0,372.0,4.0,427.0,3.0,0.27710843373493976,24.0,5.0
33,451.0,1.0,467.0,2.0,421.0,1.0,407.0,1.0,428.0,3.0,385.0,4.0,446.0,5.0,477.0,3.0,372.0,4.0,427.0,3.0,0.2891566265060241,25.0,0.0
34,451.0,1.0,467.0,2.0,421.0,1.0,407.0,1.0,428.0,3.0,385.0,4.0,446.0,5.0,477.0,3.0,498.0,5.0,427.0,3.0,0.30120481927710846,26.0,5.0
35,451.0,1.0,467.0,2.0,421.0,1.0,407.0,1.0,428.0,3.0,487.0,4.0,446.0,5.0,477.0,3.0,498.0,5.0,427.0,3.0,0.3132530120481928,27.0,5.0
36,451.0,1.0,467.0,2.0,421.0,1.0,519.0,4.0,428.0,3.0,487.0,4.0,446.0,5.0,477.0,3.0,498.0,5.0,427.0,3.0,0.3253012048192771,28.0,5.0
37,451.0,1.0,467.0,2.0,533.0,4.0,519.0,4.0,428.0,3.0,487.0,4.0,446.0,5.0,477.0,3.0,498.0,5.0,427.0,3.0,0.3373493975903614,28.0,5.0
38,451.0,1.0,467.0,2.0,533.0,4.0,519.0,4.0,428.0,3.0,487.0,4.0,446.0,5.0,477.0,3.0,498.0,5.0,548.0,4.0,0.3493975903614458,28.0,5.0
39,451.0,1.0,467.0,2.0,533.0,4.0,519.0,4.0,551.0,1.0,487.0,4.0,446.0,5.0,477.0,3.0,498.0,5.0,548.0,4.0,0.3614457831325301,30.0,5.0
40,451.0,1.0,467.0,2.0,533.0,4.0,519.0,4.0,551.0,1.0,487.0,4.0,561.0,3.0,477.0,3.0,498.0,5.0,548.0,4.0,0.37349397590361444,31.0,5.0
41,566.0,3.0,467.0,2.0,533.0,4.0,519.0,4.0,551.0,1.0,487.0,4.0,561.0,3.0,477.0,3.0,498.0,5.0,548.0,4.0,0.3855421686746988,32.0,5.0
42,566.0,3.0,588.0,4.0,533.0,4.0,519.0,4.0,551.0,1.0,487.0,4.0,561.0,3.0,477.0,3.0,498.0,5.0,548.0,4.0,0.39759036144578314,33.0,5.0
43,566.0,3.0,588.0,4.0,533.0,4.0,519.0,4.0,551.0,1.0,487.0,4.0,561.0,3.0,598.0,4.0,498.0,5.0,548.0,4.0,0.40963855421686746,34.0,5.0
44,566.0,3.0,588.0,4.0,533.0,4.0,519.0,4.0,551.0,1.0,602.0,3.0,561.0,3.0,598.0,4.0,498.0,5.0,548.0,4.0,0.42168674698795183,35.0,5.0
45,566.0,3.0,588.0,4.0,533.0,4.0,519.0,4.0,551.0,1.0,602.0,3.0,561.0,3.0,598.0,4.0,608.0,5.0,548.0,4.0,0.43373493975903615,36.0,5.0
46,566.0,3.0,588.0,4.0,533.0,4.0,640.0,2.0,551.0,1.0,602.0,3.0,561.0,3.0,598.0,4.0,608.0,5.0,548.0,4.0,0.4457831325301205,36.0,5.0
47,566.0,3.0,588.0,4.0,648.0,3.0,640.0,2.0,551.0,1.0,602.0,3.0,561.0,3.0,598.0,4.0,608.0,5.0,548.0,4.0,0.4578313253012048,37.0,5.0
48,566.0,3.0,588.0,4.0,648.0,3.0,640.0,2.0,551.0,1.0,602.0,3.0,561.0,3.0,598.0,4.0,608.0,5.0,663.0,3.0,0.46987951807228917,37.0,0.0
49,566.0,3.0,588.0,4.0,648.0,3.0,640.0,2.0,663.0,4.0,602.0,3.0,561.0,3.0,598.0,4.0,608.0,5.0,663.0,3.0,0.4819277108433735,38.0,5.0
50,566.0,3.0,588.0,4.0,648.0,3.0,640.0,2.0,663.0,4.0,602.0,3.0,657.0,3.0,598.0,4.0,608.0,5.0,663.0,3.0,0.4939759036144578,39.0,5.0
51,689.0,1.0,588.0,4.0,648.0,3.0,640.0,2.0,663.0,4.0,602.0,3.0,657.0,3.0,598.0,4.0,608.0,5.0,663.0,3.0,0.5060240963855421,41.0,5.0
52,689.0,1.0,703.0,3.0,648.0,3.0,640.0,2.0,663.0,4.0,602.0,3.0,657.0,3.0,598.0,4.0,608.0,5.0,663.0,3.0,0.5180722891566265,41.0,5.0
53,689.0,1.0,703.0,3.0,648.0,3.0,640.0,2.0,663.0,4.0,602.0,3.0,657.0,3.0,724.0,5.0,608.0,5.0,663.0,3.0,0.5301204819277109,41.0,5.0
54,689.0,1.0,703.0,3.0,648.0,3.0,640.0,2.0,663.0,4.0,723.0,4.0,657.0,3.0,724.0,5.0,608.0,5.0,663.0,3.0,0.5421686746987951,42.0,5.0
55,689.0,1.0,703.0,3.0,648.0,3.0,640.0,2.0,663.0,4.0,723.0,4.0,657.0,3.0,724.0,5.0,734.0,1.0,663.0,3.0,0.5542168674698795,45.0,5.0
56,689.0,1.0,703.0,3.0,648.0,3.0,761.0,4.0,663.0,4.0,723.0,4.0,657.0,3.0,724.0,5.0,734.0,1.0,663.0,3.0,0.5662650602409639,45.0,5.0
57,689.0,1.0,703.0,3.0,769.0,4.0,761.0,4.0,663.0,4.0,723.0,4.0,657.0,3.0,724.0,5.0,734.0,1.0,663.0,3.0,0.5783132530120482,45.0,5.0
58,689.0,1.0,703.0,3.0,769.0,4.0,761.0,4.0,663.0,4.0,723.0,4.0,778.0,4.0,724.0,5.0,734.0,1.0,663.0,3.0,0.5903614457831325,46.0,5.0
